sep=,
DeviceTag:,LSh
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-02-11_12:17:11_000 EST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status
10,416461294,-0.357047,-0.581978,0.507324,-0.525781,1.00000000000000,0.00000805314630,-0.00004386529326,0.00003593694419,0.08023113012314,-0.00900417566299,-0.01542800664902,9.62812042236328,-1.08054423332214,-1.85143470764160,0.11074315756559,-0.60321527719498,0.49418824911118,-1.22216796875000,-0.47949218750000,-0.01513671875000,0
11,416469627,-0.357026,-0.581980,0.507392,-0.525727,1.00000000000000,-0.00007014162838,-0.00004925020039,0.00004227738827,0.08038902282715,-0.00923579931259,-0.01542389392853,9.64706802368164,-1.10834038257599,-1.85094106197357,-0.96455514431000,-0.67726594209671,0.58137911558151,-1.22265625000000,-0.47949218750000,-0.01660156250000,0
12,416477960,-0.357012,-0.581970,0.507470,-0.525672,1.00000000000000,-0.00008408538997,-0.00004285015166,0.00005063135177,0.08069252967834,-0.00954943895340,-0.01565790176392,9.68348979949951,-1.14597845077515,-1.87902319431305,-1.15630328655243,-0.58925551176071,0.69625890254974,-1.22314453125000,-0.48046875000000,-0.01464843750000,0
13,416486293,-0.357001,-0.581967,0.507535,-0.525620,1.00000000000000,-0.00007473118603,-0.00003877840936,0.00003749225289,0.08077365159988,-0.00957810878754,-0.01593846082687,9.69322490692139,-1.14941895008087,-1.91269171237946,-1.02766871452332,-0.53326272964478,0.51557606458664,-1.22265625000000,-0.47900390625000,-0.01611328125000,0
14,416494626,-0.357005,-0.581958,0.507608,-0.525558,1.00000000000000,-0.00009584240615,-0.00003729946911,0.00003512110561,0.08066743612289,-0.00977593660355,-0.01587104797363,9.68047904968262,-1.17315924167633,-1.90460181236267,-1.31798040866852,-0.51292508840561,0.48296919465065,-1.22460937500000,-0.48095703125000,-0.01660156250000,0
15,416502959,-0.357004,-0.581950,0.507690,-0.525487,1.00000000000000,-0.00010050646961,-0.00004845112562,0.00003930274397,0.08064639568329,-0.01016241312027,-0.01613801717758,9.67795372009277,-1.21953821182251,-1.93663942813873,-1.38211858272552,-0.66627746820450,0.54047322273254,-1.22314453125000,-0.47949218750000,-0.01513671875000,0
16,416511292,-0.356999,-0.581937,0.507761,-0.525436,1.00000000000000,-0.00008515268564,-0.00003322213888,0.00004432443529,0.08085030317307,-0.00982064008713,-0.01598042249680,9.70242404937744,-1.17852354049683,-1.91772758960724,-1.17098033428192,-0.45685544610023,0.60952913761139,-1.21972656250000,-0.47998046875000,-0.01123046875000,0
17,416519625,-0.357021,-0.581925,0.507815,-0.525383,1.00000000000000,-0.00009235739708,-0.00001361966133,0.00001932401210,0.08079242706299,-0.00962668657303,-0.01619076728821,9.69547843933105,-1.15524876117706,-1.94296979904175,-1.27005624771118,-0.18729127943516,0.26573485136032,-1.22607421875000,-0.47998046875000,-0.01416015625000,0
18,416527958,-0.357074,-0.581889,0.507886,-0.525319,1.00000000000000,-0.00013302266598,0.00000155624002,0.00002049561590,0.08085149526596,-0.00927811861038,-0.01610904932022,9.70253467559814,-1.11332285404205,-1.93338191509247,-1.82926619052887,0.02140069194138,0.28184622526169,-1.22265625000000,-0.47900390625000,-0.01562500000000,0
19,416536291,-0.357091,-0.581862,0.507952,-0.525273,1.00000000000000,-0.00009784847498,-0.00000930577517,0.00003879051656,0.08053928613663,-0.00902086496353,-0.01629751920700,9.66510009765625,-1.08254683017731,-1.95578038692474,-1.34556698799133,-0.12796871364117,0.53342932462692,-1.22167968750000,-0.47900390625000,-0.01416015625000,0
