sep=,
DeviceTag:,LH
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-02-11_12:17:11_000 EST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status
46,416752949,-0.631629,0.304697,0.576098,0.419912,1.00000000000000,0.00000776071101,0.00004152301699,-0.00009486079216,0.08186894655228,0.00798875093460,0.01259809732437,9.82466411590576,0.95868819952011,1.51183187961578,0.10672170668840,0.57100528478622,-1.30448174476624,-1.51904296875000,0.40771484375000,-0.39941406250000,0
47,416761282,-0.631623,0.304610,0.576119,0.419957,1.00000000000000,0.00001096632332,0.00003811437637,-0.00009959377348,0.08189004659653,0.00813406705856,0.01233941316605,9.82719707489014,0.97612684965134,1.48078858852386,0.15080381929874,0.52413129806519,-1.36956751346588,-1.51855468750000,0.40625000000000,-0.40380859375000,0
48,416769615,-0.631614,0.304519,0.576138,0.420009,1.00000000000000,0.00000820029527,0.00004077237099,-0.00010773725808,0.08182132244110,0.00794452428818,0.01254075765610,9.81895065307617,0.95338100194931,1.50495100021362,0.11276666820049,0.56068283319473,-1.48155295848846,-1.51855468750000,0.40820312500000,-0.40429687500000,0
49,416777948,-0.631607,0.304434,0.576158,0.420054,1.00000000000000,0.00000868272036,0.00003753136843,-0.00009850226343,0.08173930644989,0.00842338800430,0.01253378391266,9.80910968780518,1.01084721088409,1.50411427021027,0.11940075457096,0.51611399650574,-1.35455763339996,-1.51757812500000,0.40380859375000,-0.40380859375000,0
50,416786281,-0.631606,0.304360,0.576168,0.420095,1.00000000000000,0.00000234227628,0.00003915559500,-0.00008522719145,0.08173805475235,0.00856381654739,0.01261281967163,9.80895805358887,1.02769899368286,1.51359879970551,0.03220989927649,0.53844964504242,-1.17200481891632,-1.51611328125000,0.40625000000000,-0.40478515625000,0
51,416794614,-0.631597,0.304304,0.576180,0.420131,1.00000000000000,-0.00000813417137,0.00002686027437,-0.00007518939674,0.08156609535217,0.00844675302505,0.01260584592819,9.78832054138184,1.01365065574646,1.51276195049286,-0.11185736209154,0.36937007308006,-1.03396964073181,-1.51757812500000,0.40429687500000,-0.40185546875000,0
52,416802947,-0.631587,0.304246,0.576195,0.420169,1.00000000000000,-0.00000683590770,0.00002422090620,-0.00007884949446,0.08176499605179,0.00811135768890,0.01247954368591,9.81219100952148,0.97340178489685,1.49760508537292,-0.09400425106287,0.33307468891144,-1.08430182933807,-1.51904296875000,0.40478515625000,-0.40185546875000,0
53,416811280,-0.631579,0.304176,0.576217,0.420202,1.00000000000000,0.00000689830631,0.00002599786967,-0.00008433498442,0.08200836181641,0.00819188356400,0.01252371072769,9.84139633178711,0.98306524753571,1.50290524959564,0.09486231952906,0.35751065611839,-1.15973567962646,-1.51806640625000,0.40234375000000,-0.40185546875000,0
54,416819613,-0.631561,0.304112,0.576240,0.420243,1.00000000000000,-0.00000290200114,0.00001756940037,-0.00009060837328,0.08203071355820,0.00826901197433,0.01264339685440,9.84407901763916,0.99232107400894,1.51726818084717,-0.03990697860718,0.24160626530647,-1.24600446224213,-1.51708984375000,0.40429687500000,-0.40576171875000,0
55,416827946,-0.631540,0.304036,0.576270,0.420289,1.00000000000000,0.00000273156911,0.00001918058842,-0.00010318495333,0.08170956373215,0.00766974687576,0.01263642311096,9.80553913116455,0.92040640115738,1.51643133163452,0.03756327182055,0.26376256346703,-1.41895174980164,-1.52001953125000,0.40429687500000,-0.40234375000000,0
56,416836279,-0.631521,0.303929,0.576316,0.420331,1.00000000000000,0.00003174971789,0.00002152565867,-0.00012321025133,0.08188247680664,0.00790983438492,0.01267194747925,9.82602214813232,0.95147120952606,1.52101886272430,0.43660748004913,0.29601094126701,-1.69433057308197,-1.51611328125000,0.40380859375000,-0.40283203125000,0
57,416844612,-0.631498,0.303817,0.576367,0.420378,1.00000000000000,0.00003322679549,0.00002032611519,-0.00013190321624,0.08173638582230,0.00824666023254,0.01285511255264,9.80850315093994,0.99175804853439,1.54293763637543,0.45691949129105,0.27951535582542,-1.81387197971344,-1.52001953125000,0.40625000000000,-0.40332031250000,0
58,416852945,-0.631474,0.303714,0.576412,0.420427,1.00000000000000,0.00002341065556,0.00001929793507,-0.00012679770589,0.08176082372665,0.00818502902985,0.01260781288147,9.81142044067383,0.98448598384857,1.51328945159912,0.32193252444267,0.26537626981735,-1.74366331100464,-1.52001953125000,0.40234375000000,-0.40332031250000,0
59,416861278,-0.631448,0.303598,0.576460,0.420484,1.00000000000000,0.00002795364708,0.00002569984645,-0.00014087744057,0.08171033859253,0.00823712348938,0.01254945993423,9.80538177490234,0.99048691987991,1.50630915164948,0.38440558314323,0.35341238975525,-1.93728137016296,-1.51904296875000,0.40283203125000,-0.40380859375000,0
60,416869611,-0.631418,0.303478,0.576525,0.420527,1.00000000000000,0.00004426855594,0.00000882241875,-0.00014202110469,0.08186769485474,0.00856226682663,0.01262855529785,9.82430171966553,1.02947545051575,1.51554238796234,0.60876071453094,0.12132182717323,-1.95300853252411,-1.51708984375000,0.40576171875000,-0.40429687500000,0
